web_scraper_order,web_scraper_start_url,data,today's_price,data2,today's_price2,number_of_guests,data3,number_of_guests2,today's_price3,number_of_guests3,data4,data5,your_choices,to_save_you_time,_we’ve_selected_this_property’s_typical_room_type_for_two_people_you_can_always_change_room_type_or_quantity_belowselect_rooms,room_type,data6,data7,data8,data9,data10,data11,data12,data13,data14,number_of_guests4,today's_price4,today's_price5,today's_price6,today's_price7,today's_price8,today's_price9,today's_price10,today's_price11,today's_price12,your_choices2,your_choices3,today's_price13,your_choices4,your_choices5,your_choices6,your_choices7,your_choices8,data15,today's_price14,today's_price15,today's_price16,today's_price17,data16,data17,data18,data19
"1778847756-1","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","Economy Double Room","GEL 82","1 large double bed","Price
GEL 82","","16 m²","","","Max persons: 2","We have 2 left","Ensuite bathroom","","Select rooms","","City view","Inner courtyard view","Garden view","Soundproofing","Air conditioning","Balcony","Flat-screen TV","Terrace","Free WiFi","","Includes taxes and charges","","","","","","","","","Breakfast GEL 10

(optional)","Breakfast GEL 10","","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","","","","","","Free toiletries","Washing machine","Bath or shower","Linen"
"1778847756-2","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","","GEL 67","","Price
GEL 67","GEL 67","","Price
GEL 67","","Max persons: 1","","","Select rooms","Select rooms","Max persons: 1","","","","","","","","","","Includes taxes and charges","Includes taxes and charges","Breakfast GEL 10

(optional)","Breakfast GEL 10","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","","discount may be available","Breakfast GEL 10

(optional)","Breakfast GEL 10","","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","","","","","","","","",""
"1778847756-3","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","Twin Room with Terrace","GEL 96","2 single beds","Original price
GEL 113
Current price
GEL 96","","20 m²","","GEL 113","Max persons: 2","We have 3 left","Ensuite bathroom","","Select rooms","","City view","Inner courtyard view","Garden view","Soundproofing","Air conditioning","Balcony","Flat-screen TV","Terrace","Free WiFi","","Includes taxes and charges","","","","","","","15% off","","Breakfast GEL 10

(optional)","Breakfast GEL 10","Getaway Deal","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","More","GEL 113 × 1 night","GEL 96.05","- GEL 16.95","GEL 113","Free toiletries","Washing machine","Bath or shower","Linen"
"1778847756-4","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","","GEL 79","","Original price
GEL 93
Current price
GEL 79","GEL 79","","Original price
GEL 93
Current price
GEL 79","GEL 93","Max persons: 1","","","Select rooms","Select rooms","Max persons: 1","","","","","","","","","","Includes taxes and charges","Includes taxes and charges","Breakfast GEL 10

(optional)","Breakfast GEL 10","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","15% off","discount may be available","Breakfast GEL 10

(optional)","Breakfast GEL 10","Getaway Deal","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","","GEL 93 × 1 night","GEL 79.05","- GEL 13.95","GEL 93","","","",""
"1778847756-5","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","Deluxe Double Room","GEL 90","2 single beds","Original price
GEL 106
Current price
GEL 90","","20 m²","","GEL 106","Max persons: 2","We have 3 left","Private bathroom","","Select rooms","","","","","","Air conditioning","Balcony","Flat-screen TV","Terrace","Free WiFi","","Includes taxes and charges","","","","","","","15% off","","Breakfast GEL 10

(optional)","Breakfast GEL 10","Getaway Deal","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","More","GEL 106 × 1 night","GEL 90.10","- GEL 15.90","GEL 106","","","",""
"1778847756-6","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","","GEL 73","","Original price
GEL 86
Current price
GEL 73","GEL 73","","Original price
GEL 86
Current price
GEL 73","GEL 86","Max persons: 1","","","Select rooms","Select rooms","Max persons: 1","","","","","","","","","","Includes taxes and charges","Includes taxes and charges","Breakfast GEL 10

(optional)","Breakfast GEL 10","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","15% off","discount may be available","Breakfast GEL 10

(optional)","Breakfast GEL 10","Getaway Deal","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","","GEL 86 × 1 night","GEL 73.10","- GEL 12.90","GEL 86","","","",""
"1778847756-7","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","Standard Triple Room","GEL 94","3 single beds","Original price
GEL 111
Current price
GEL 94","GEL 94","15 m²","Original price
GEL 111
Current price
GEL 94","GEL 111","Max persons: 2","","Ensuite bathroom","Select rooms","Select rooms","Max persons: 2","City view","Inner courtyard view","Garden view","Soundproofing","Air conditioning","Balcony","Flat-screen TV","Terrace","Free WiFi","Includes taxes and charges","Includes taxes and charges","Breakfast GEL 10

(optional)","Breakfast GEL 10","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","15% off","discount may be available","Breakfast GEL 10

(optional)","Breakfast GEL 10","Getaway Deal","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","More","GEL 111 × 1 night","GEL 94.35","- GEL 16.65","GEL 111","Free toiletries","Washing machine","Bath or shower","Linen"
"1778847756-8","https://www.booking.com/hotel/ge/kai-t-39-bilisi1.en-gb.html?aid=2127708&label=metagha-link-MRGE-hotel-9444587_dev-desktop_los-1_bw-5_dow-Wednesday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260520_ppt-&sid=2458ffd83b02c3fc875b7cf8b34a6d0a&all_sr_blocks=944458702_409296330_2_2_0&checkin=2026-05-20&checkout=2026-05-21&dest_id=9444587&dest_type=hotel&dist=0&group_adults=2&group_children=0&hapos=1&highlighted_blocks=944458702_409296330_2_2_0&hpos=1&matching_block_id=944458702_409296330_2_2_0&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&sr_pri_blocks=944458702_409296330_2_2_0__8200&srepoch=1778847125&srpvid=0da2559957bd0d04&type=total&ucfs=1&#_","Mixed Dormitory Room","GEL 33","4 bunk beds","Price
GEL 33","GEL 33","20 m²","Price
GEL 33","","Max persons: 1","","","Select rooms","Select rooms","Max persons: 1","","","","","Air conditioning","Balcony","Flat-screen TV","Terrace","Free WiFi","Includes taxes and charges","Includes taxes and charges","Breakfast GEL 10

(optional)","Breakfast GEL 10","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","","discount may be available","Breakfast GEL 10

(optional)","Breakfast GEL 10","","Free cancellation before 17 May 2026","Free cancellation","Pay the property before arrival","No credit card needed","discount may be available","More","","","","","","","",""
